,Dyad,Session,Begin Time - hh:mm:ss.ms,End Time - hh:mm:ss.ms,Duration - hh:mm:ss.ms,P1,P2
34,3,1,00:01:58.820,00:01:59.630,00:00:00.810,,no
35,3,1,00:02:00.100,00:02:03.143,00:00:03.043,nope umm what do you see on it,
36,3,1,00:02:04.420,00:02:11.240,00:00:06.820,,umm I'll go to a page keep going on pages I can all I see is different pages with like scribbles and stuff
37,3,1,00:02:12.465,00:02:14.420,00:00:01.955,pause filler do you see green or,
38,3,1,00:02:15.080,00:02:20.363,00:00:05.283,,I see green on most of the pages I just can't see the problem
39,3,1,00:02:21.600,00:02:28.614,00:00:07.014,okay pause filler see it says it's like on the top it says scribbler room hw seven bchn five,
40,3,1,00:02:30.730,00:02:32.970,00:00:02.240,I don't know if you saw that,
41,3,1,00:02:33.740,00:02:34.452,00:00:00.712,,here wait wait wait wait
42,3,1,00:02:35.510,00:02:36.976,00:00:01.466,I guess I could try,
43,3,1,00:02:38.920,00:02:39.550,00:00:00.630,,is this it
44,3,1,00:02:41.010,00:02:46.258,00:00:05.248, I can't view what room you're on all I can see is your yeah,
45,3,1,00:02:48.038,00:02:50.070,00:00:02.032,,is it x minus six equals thirteen
46,3,1,00:02:51.074,00:02:56.212,00:00:05.138,x minus no but I'll try from that one here,
47,3,1,00:02:56.990,00:03:00.590,00:00:03.600,,wait is it three plus x equals twenty-two
48,3,1,00:03:01.440,00:03:04.720,00:00:03.280,three plus yeah I think that one can you see everything on that page,
49,3,1,00:03:05.800,00:03:09.550,00:00:03.750,,yeah I see all the like mint green scribble stuff
50,3,1,00:03:09.780,00:03:12.226,00:00:02.446,yeah that was actually okay,
51,3,1,00:03:13.178,00:03:15.540,00:00:02.362,so yeah okay I can see you,
52,3,1,00:03:16.336,00:03:19.570,00:00:03.234,okay so pause filler so what's your name,
53,3,1,00:03:20.230,00:03:21.520,00:00:01.290,,my name is McKenna what about you
54,3,1,00:03:21.820,00:03:23.400,00:00:01.580,I'm Maya yeah,
55,3,1,00:03:23.920,00:03:24.393,00:00:00.473,,wait what's your name
56,3,1,00:03:24.750,00:03:25.110,00:00:00.360,Maya,
57,3,1,00:03:25.560,00:03:26.610,00:00:01.050,,oh that's a pretty name
58,3,1,00:03:26.992,00:03:27.210,00:00:00.218,thanks,
59,3,1,00:03:28.260,00:03:30.520,00:00:02.260,so uhh do you know any algebra,
60,3,1,00:03:31.045,00:03:32.820,00:00:01.775,,yeah I'm an algebra one this year
61,3,1,00:03:33.640,00:03:35.840,00:00:02.200,yeah pause filler so am I,
62,3,1,00:03:35.885,00:03:37.210,00:00:01.325,,so what grade are you in
63,3,1,00:03:37.670,00:03:38.580,00:00:00.910,I'm in seventh grade,
64,3,1,00:03:38.815,00:03:39.690,00:00:00.875,,oh I'm in eighth grade
65,3,1,00:03:42.650,00:03:49.340,00:00:06.690,yeah umm so I guess we're supposed to work through these problems,
66,3,1,00:03:51.250,00:03:51.510,00:00:00.260,not,
67,3,1,00:03:52.230,00:03:57.230,00:00:05.000,,all right so just get rid of the scribbles I guess so that
68,3,1,00:03:57.420,00:03:59.050,00:00:01.630,okay so umm,
69,3,1,00:04:02.780,00:04:05.790,00:00:03.010,so like what I do is before I started erasing the problem,
70,3,1,00:04:06.300,00:04:08.460,00:00:02.160,so I think I'm just going to have to rewrite that problem,
71,3,1,00:04:10.224,00:04:13.650,00:00:03.426,and that did okay adjacent pencil,
72,3,1,00:04:14.400,00:04:22.765,00:00:08.365,let's see three plus x equals twenty-two,
73,3,1,00:04:23.387,00:04:23.750,00:00:00.363,,all right
74,3,1,00:04:27.580,00:04:31.340,00:00:03.760,so I assume you probably know how to solve this one,
75,3,1,00:04:31.780,00:04:35.164,00:00:03.384,,yes umm so are you tutoring me first
76,3,1,00:04:35.646,00:04:37.020,00:00:01.374,that's what I think they said,
77,3,1,00:04:37.318,00:04:37.660,00:00:00.342,,okay
78,3,1,00:04:38.580,00:04:46.640,00:00:08.060,so I guess umm you need to get x on leave only a thing on one side,
79,3,1,00:04:46.811,00:04:48.570,00:00:01.759,so you're going to have to get rid of three,
80,3,1,00:04:49.006,00:04:51.996,00:00:02.990,,yeah so would you have to subtract three from both sides
81,3,1,00:04:52.637,00:04:55.466,00:00:02.829,umm yeah so can you do it on there,
82,3,1,00:04:55.880,00:04:56.174,00:00:00.294,,yeah
83,3,1,00:04:56.550,00:04:56.930,00:00:00.380,,do you see
84,3,1,00:04:57.383,00:04:57.520,00:00:00.137,yup,
85,3,1,00:05:02.920,00:05:04.710,00:00:01.790,,and then this cancels out
86,3,1,00:05:05.370,00:05:10.580,00:00:05.210,,so then you're just left with x equals
87,3,1,00:05:14.218,00:05:14.398,00:00:00.180,,huh
88,3,1,00:05:15.580,00:05:16.314,00:00:00.734,,oh okay it's working
89,3,1,00:05:17.830,00:05:18.490,00:00:00.660,,all right great
90,3,1,00:05:25.580,00:05:30.350,00:00:04.770,,all right so we had to go on a different page we went on this page with this equals x
91,3,1,00:05:35.420,00:05:35.984,00:00:00.564,,yeah
92,3,1,00:05:38.747,00:05:42.880,00:00:04.133,,wait are you on the yeah okay great great all right thank you
93,3,1,00:05:46.480,00:05:53.070,00:00:06.590,yeah accidentally got like this it's like over the things you can't really erase,
94,3,1,00:05:56.110,00:05:56.560,00:00:00.450,so,
95,3,1,00:06:07.100,00:06:10.420,00:00:03.320,because it's like we loaded the page for some reason,
96,3,1,00:06:14.950,00:06:18.978,00:00:04.028,okay yeah so they exactly know what's happening,
97,3,1,00:06:20.308,00:06:21.330,00:00:01.022,now this pen is sort of cool,
98,3,1,00:06:24.109,00:06:25.240,00:00:01.131,,so what school do you go to
99,3,1,00:06:25.727,00:06:26.980,00:00:01.253,I go to SciTech what about you,
100,3,1,00:06:27.460,00:06:29.460,00:00:02.000,,oh I go to West Allegheny yeah
101,3,1,00:06:30.600,00:06:30.650,00:00:00.050,yeah,
102,3,1,00:06:34.093,00:06:35.930,00:00:01.837,,so is math your favorite subject
103,3,1,00:06:36.690,00:06:41.231,00:00:04.541,I mean I like math because it I mean it's sort of fun,
104,3,1,00:06:41.231,00:06:47.770,00:00:06.539,but you got yeah homework listed and all that those are unfun stuff,
105,3,1,00:06:47.810,00:06:48.290,00:00:00.480,,yeah
106,3,1,00:07:05.930,00:07:09.282,00:00:03.352,,all right so are you on the same page
107,3,1,00:07:10.510,00:07:13.648,00:00:03.138,yeah I'm on the same page umm did they change your page or,
108,3,1,00:07:14.498,00:07:16.250,00:00:01.752,,umm x minus six equals thirteen
109,3,1,00:07:17.270,00:07:22.527,00:00:05.257,umm no pause filler I don't know I don't know so you want me to get to that one let's see is that one it,
110,3,1,00:07:24.460,00:07:26.687,00:00:02.227,no that is not it,
111,3,1,00:07:26.800,00:07:27.200,00:00:00.400,,well so
112,3,1,00:07:27.200,00:07:29.150,00:00:01.950,yeah saw it yeah I'm on this page now,
113,3,1,00:07:29.490,00:07:30.109,00:00:00.619,,all right great
114,3,1,00:07:30.550,00:07:35.250,00:00:04.700,,so you're going to work me through these problems I guess
115,3,1,00:07:36.020,00:07:44.960,00:00:08.940,okay so umm as we're doing equal so I wonder if I can circle all right here,
116,3,1,00:07:48.230,00:07:48.880,00:00:00.650,done huh,
117,3,1,00:07:49.880,00:07:50.810,00:00:00.930,yeah you're going to have to get rid of that six,
118,3,1,00:07:51.640,00:07:54.200,00:00:02.560,,yeah so you would have to add six right
119,3,1,00:07:54.940,00:07:57.920,00:00:02.980,yeah so do you want to add six to both of those sides,
120,3,1,00:08:00.332,00:08:01.190,00:00:00.858,,oh gosh (laughter)
121,3,1,00:08:01.760,00:08:03.940,00:00:02.180,I know this writing with this stuff is so weird,
122,3,1,00:08:04.490,00:08:08.320,00:00:03.830,,so you add six and then you get x equals nineteen
123,3,1,00:08:09.600,00:08:10.160,00:00:00.560,,oh gosh
124,3,1,00:08:15.140,00:08:16.940,00:00:01.800,so okay,
125,3,1,00:08:17.640,00:08:18.775,00:00:01.135,,oh that didn't work yeah
126,3,1,00:08:19.630,00:08:22.550,00:00:02.920,but do you know how to get to the next problem,
127,3,1,00:08:23.912,00:08:27.430,00:00:03.518,,yeah we go onto the next page
128,3,1,00:08:27.750,00:08:36.150,00:00:08.400,oh okay pause filler okay for this one it's sort of the same thing so you want to get or does the eight,
129,3,1,00:08:36.775,00:08:38.950,00:00:02.175,,yeah and that's a negative so you would have to add it
130,3,1,00:08:39.529,00:08:41.170,00:00:01.641,yeah just like the last one,
131,3,1,00:08:49.410,00:08:50.410,00:00:01.000,,oh gosh
132,3,1,00:08:56.730,00:08:58.990,00:00:02.260,okay that was it not bad,
133,3,1,00:08:59.480,00:09:05.140,00:00:05.660,,fifteen sixteen seventeen eighteen nineteen twenty twenty-one twenty-two
134,3,1,00:09:09.580,00:09:11.460,00:00:01.880,,all right next page right
135,3,1,00:09:13.461,00:09:14.260,00:00:00.799,yup there we go,
136,3,1,00:09:16.158,00:09:22.440,00:00:06.282,okay pause filler so this one is a lot like the other ones except for this one yeah you don't want to add it,
137,3,1,00:09:23.050,00:09:24.630,00:00:01.580,,yeah so you have to subtract
138,3,1,00:09:25.690,00:09:31.850,00:00:06.160,,so you would subtract eleven because it's a positive right
139,3,1,00:09:32.081,00:09:32.370,00:00:00.289,yeah,
140,3,1,00:09:32.950,00:09:34.500,00:00:01.550,,all right so minus eleven
141,3,1,00:09:42.428,00:09:45.380,00:00:02.952,,then those who cancel out so it would be k equals six
142,3,1,00:09:45.940,00:09:46.160,00:00:00.220,yeah,
143,3,1,00:09:47.940,00:09:50.320,00:00:02.380,,oh gosh this is so messy
144,3,1,00:09:56.900,00:10:06.372,00:00:09.472,okay so this time we yeah only one term on the other side so yeah,
145,3,1,00:10:07.241,00:10:11.241,00:00:04.000,so you want to get rid of the forty-four so the coefficient of x is one,
146,3,1,00:10:12.150,00:10:12.570,00:00:00.420,,yeah
147,3,1,00:10:12.150,00:10:12.560,00:00:00.410,so,
148,3,1,00:10:15.420,00:10:16.360,00:00:00.940,do you know how to do that,
149,3,1,00:10:16.460,00:10:23.800,00:00:07.340,,yeah yeah yeah yeah so you'd have to divide because it's multiplication then you do the opposites so divided by forty
150,3,1,00:10:23.370,00:10:23.529,00:00:00.159,yeah,
151,3,1,00:10:25.100,00:10:26.770,00:00:01.670,,it's so weird because I have to like
152,3,1,00:10:27.940,00:10:34.340,00:00:06.400,,I have to take a moment to think now because I'm so accustomed in my class to using calculators like she lets us
153,3,1,00:10:34.375,00:10:35.910,00:00:01.535,I know yeah,
154,3,1,00:10:36.570,00:10:37.080,00:00:00.510,,so divide it
155,3,1,00:10:37.720,00:10:39.670,00:00:01.950,on personal calculators and I just pull it up,
156,3,1,00:10:40.050,00:10:40.570,00:00:00.520,,yeah
157,3,1,00:10:42.157,00:10:47.997,00:00:05.840,,wait oh gosh is this what even what even is this then
158,3,1,00:10:52.800,00:10:53.240,00:00:00.440,,ten
159,3,1,00:10:55.230,00:10:56.290,00:00:01.060,,x equals
160,3,1,00:10:58.375,00:11:01.700,00:00:03.325,,twenty-two divided two hundred and twenty divided by forty-four
161,3,1,00:11:03.670,00:11:04.400,00:00:00.730,yeah I wonder if I could,
162,3,1,00:11:05.478,00:11:09.110,00:00:03.632,umm so that's like a forty-four on that side,
163,3,1,00:11:09.419,00:11:11.110,00:00:01.691,that was lovely okay I know what I mean,
164,3,1,00:11:11.910,00:11:13.210,00:00:01.300,and two hundred twenty,
165,3,1,00:11:14.515,00:11:17.180,00:00:02.665,see you can go I see like umm,
166,3,1,00:11:18.472,00:11:19.480,00:00:01.008,,yeah yeah yeah yeah
167,3,1,00:11:19.929,00:11:25.850,00:00:05.921,I just yeah okay how many times it's like about five five ten,
168,3,1,00:11:26.610,00:11:28.150,00:00:01.540,,oh yeah that would make sense so
169,3,1,00:11:28.220,00:11:29.600,00:00:01.380,and maybe it's five,
170,3,1,00:11:29.775,00:11:30.410,00:00:00.635,,yeah it
171,3,1,00:11:36.150,00:11:38.097,00:00:01.947,that was not how it's supposed to,
172,3,1,00:11:38.167,00:11:41.800,00:00:03.633,,it seems so embarrassing because it's just like we're so used to using calculators but it just
173,3,1,00:11:42.548,00:11:42.990,00:00:00.442,,yeah
174,3,1,00:11:43.660,00:11:46.720,00:00:03.060,okay let's see that's zero,
175,3,1,00:11:47.980,00:11:50.733,00:00:02.753,it's a two yeah a two,
176,3,1,00:11:51.353,00:11:53.790,00:00:02.437,four times that that's also yeah it's five,
177,3,1,00:11:55.230,00:11:55.930,00:00:00.700,,all right great
178,3,1,00:11:58.600,00:12:02.860,00:00:04.260,,so are you an advanced then because you're an algebra in the seventh grade
179,3,1,00:12:04.060,00:12:10.890,00:00:06.830,umm yes so what I'm doing at the moment I'm taking a full year of algebra one but at the same time I'm also taking geometry,
180,3,1,00:12:11.130,00:12:11.813,00:00:00.683,,oh god
181,3,1,00:12:12.330,00:12:12.860,00:00:00.530,yeah so,
182,3,1,00:12:12.870,00:12:17.870,00:00:05.000,,like I I'm not in like there's like three levels of math
183,3,1,00:12:17.985,00:12:21.080,00:00:03.095,,there's like the low math who don't like get as quickly
184,3,1,00:12:21.109,00:12:22.590,00:00:01.481,,there isjust like the regular math
185,3,1,00:12:23.016,00:12:24.870,00:00:01.854,,and then there's the advanced math
186,3,1,00:12:25.260,00:12:26.723,00:00:01.463,,I'm in just like the regular math
187,3,1,00:12:27.277,00:12:29.820,00:00:02.543,,and I'm like right where I should be in my grade
188,3,1,00:12:30.197,00:12:34.150,00:00:03.953,,and English is more my subject like I'm in advanced English all the time but
189,3,1,00:12:34.858,00:12:36.868,00:00:02.010,,math it's all right I just
190,3,1,00:12:38.608,00:12:39.280,00:00:00.672,yeah so,
191,3,1,00:12:39.550,00:12:41.690,00:00:02.140,,all right so now you add
192,3,1,00:12:44.385,00:12:45.465,00:00:01.080,,you add nine right
193,3,1,00:12:45.820,00:12:46.044,00:00:00.224,yeah,
194,3,1,00:12:46.320,00:12:46.890,00:00:00.570,,so
195,3,1,00:12:50.621,00:12:52.020,00:00:01.399,,so you add nine to this
196,3,1,00:12:53.155,00:12:58.830,00:00:05.675,,and then you're left with thirteen p equals fifty
197,3,1,00:13:02.140,00:13:02.743,00:00:00.603,,so
198,3,1,00:13:05.080,00:13:07.375,00:00:02.295,so then you want to give it to the thirteen,
199,3,1,00:13:08.105,00:13:09.790,00:00:01.685,,so you divide it by thirteen
200,3,1,00:13:13.020,00:13:15.360,00:00:02.340,,wait does the fraction umm
201,3,1,00:13:17.535,00:13:21.060,00:00:03.525,,does the fifty divided by thirteen equal out to a fraction
202,3,1,00:13:21.870,00:13:25.067,00:00:03.197,no I don't think it's simplified I think it's just fifty over thirteen,
203,3,1,00:13:25.320,00:13:26.000,00:00:00.680,,all right great
204,3,1,00:13:29.341,00:13:32.250,00:00:02.909,,I thought that it could've been a simplified fraction I was not sure
205,3,1,00:13:32.520,00:13:37.260,00:00:04.740,I mean like thirteen is like prime numbers so it would not be that likely,
206,3,1,00:13:37.626,00:13:38.000,00:00:00.374,,yeah
207,3,1,00:13:38.850,00:13:43.379,00:00:04.529,,so with this one it's a little bit different but you just subtract ten
208,3,1,00:13:44.800,00:13:45.700,00:00:00.900,,from both sides
209,3,1,00:13:47.030,00:13:47.160,00:00:00.130,yup,
210,3,1,00:13:47.890,00:13:48.460,00:00:00.570,,so
211,3,1,00:13:49.392,00:13:50.312,00:00:00.920,,twenty four
212,3,1,00:13:52.810,00:13:53.731,00:00:00.921,,and umm
213,3,1,00:13:55.136,00:13:56.996,00:00:01.860,,so you are left with six x
214,3,1,00:13:57.460,00:13:58.120,00:00:00.660,,equals
215,3,1,00:13:58.790,00:14:00.805,00:00:02.015,,twenty-four so then you divide by
216,3,1,00:14:01.330,00:14:05.152,00:00:03.822,,sorry I'm getting over a cold so that's why I sound
217,3,1,00:14:05.800,00:14:06.260,00:00:00.460,yeah a six,
218,3,1,00:14:08.045,00:14:12.540,00:00:04.495,,divided by six and then x equals four because twenty-four divided by six equals four
219,3,1,00:14:14.440,00:14:15.631,00:00:01.191,oh your equals signs are getting better,
220,3,1,00:14:16.571,00:14:17.440,00:00:00.869,,yeah
221,3,1,00:14:18.876,00:14:20.490,00:00:01.614,okay next one,
222,3,1,00:14:21.570,00:14:22.570,00:00:01.000,,all right so
223,3,1,00:14:25.500,00:14:26.430,00:00:00.930,,with this one
224,3,1,00:14:27.350,00:14:29.768,00:00:02.418,,since that's a negative you add it right so
225,3,1,00:14:30.384,00:14:30.754,00:00:00.370,yeah,
226,3,1,00:14:40.100,00:14:40.460,00:00:00.360,,oh okay
227,3,1,00:14:43.420,00:14:44.340,00:00:00.920,,oh my gosh
228,3,1,00:14:46.960,00:14:47.340,00:00:00.380,,so
229,3,1,00:14:48.550,00:14:49.360,00:00:00.810,,that would equal
230,3,1,00:14:52.860,00:14:54.120,00:00:01.260,,sixty-two
231,3,1,00:14:54.550,00:14:55.260,00:00:00.710,,equals
232,3,1,00:14:55.740,00:14:56.580,00:00:00.840,,fifteen
233,3,1,00:14:57.300,00:14:58.845,00:00:01.545,,k oh my god
234,3,1,00:14:59.410,00:14:59.900,00:00:00.490,,umm
235,3,1,00:15:00.590,00:15:01.120,00:00:00.530,,and then
236,3,1,00:15:01.950,00:15:03.600,00:00:01.650,,divide that by fifteen
237,3,1,00:15:06.700,00:15:08.110,00:00:01.410,,so that would just be another
238,3,1,00:15:08.743,00:15:11.946,00:00:03.203,let's see where were we sixty-two divisible by three nope,
239,3,1,00:15:14.249,00:15:16.950,00:00:02.701,I'd say that no you can't simplify it,
240,3,1,00:15:17.314,00:15:18.320,00:00:01.006,it maybe maybe not,
241,3,1,00:15:24.350,00:15:25.910,00:00:01.560,yeah because yeah,
242,3,1,00:15:26.008,00:15:26.458,00:00:00.450,,all right
243,3,1,00:15:28.250,00:15:28.780,00:00:00.530,,so
244,3,1,00:15:30.860,00:15:31.861,00:00:01.001,,for this one
245,3,1,00:15:34.920,00:15:35.270,00:00:00.350,,subtract
246,3,1,00:15:35.350,00:15:35.710,00:00:00.360,yeah,
247,3,1,00:15:36.635,00:15:37.055,00:00:00.420,twelve,
248,3,1,00:15:47.142,00:15:50.560,00:00:03.418,,sorry it's like it takes a minute for it to show up
249,3,1,00:15:51.560,00:15:53.200,00:00:01.640,yeah real slow,
250,3,1,00:15:54.155,00:15:54.595,00:00:00.440,okay,
251,3,1,00:16:07.080,00:16:08.560,00:00:01.480,so yeah twenty one,
252,3,1,00:16:08.860,00:16:09.130,00:00:00.270,that's right,
253,3,1,00:16:10.380,00:16:12.859,00:00:02.479,,so then that cancels out obviously
254,3,1,00:16:13.119,00:16:13.519,00:00:00.400,yeah,
255,3,1,00:16:13.944,00:16:14.734,00:00:00.790,,so plus
256,3,1,00:16:16.390,00:16:18.224,00:00:01.834,,oh no that equals twenty one
257,3,1,00:16:19.454,00:16:20.487,00:00:01.033,,equals seven x
258,3,1,00:16:21.217,00:16:21.707,00:00:00.490,,and then
259,3,1,00:16:22.080,00:16:23.940,00:00:01.860,,twenty-one is divisible by seven so
260,3,1,00:16:24.745,00:16:25.115,00:00:00.370,yeah,
261,3,1,00:16:25.700,00:16:28.952,00:00:03.252,,so that's umm divisible by three so then umm
262,3,1,00:16:29.670,00:16:31.189,00:00:01.519,,x equals three
263,3,1,00:16:32.569,00:16:33.389,00:00:00.820,yup okay,
264,3,1,00:16:36.950,00:16:39.820,00:00:02.870,,all right great oh so this is a different one
265,3,1,00:16:40.540,00:16:45.540,00:00:05.000,,so first you're going to get to pause filler you're going to do the variables first
266,3,1,00:16:46.310,00:16:48.860,00:00:02.550,,and then you do the one that's like less right
267,3,1,00:16:49.068,00:16:52.670,00:00:03.602,yeah you do the less because otherwise you'll have the negative p and that's not that fun,
268,3,1,00:16:52.900,00:16:53.220,00:00:00.320,,yeah
269,3,1,00:16:53.818,00:16:56.670,00:00:02.852,,so minus p and then minus p
270,3,1,00:16:57.384,00:17:00.040,00:00:02.656,,so you end up with fifteen equals
271,3,1,00:17:00.460,00:17:00.910,00:00:00.450,,oh gosh
272,3,1,00:17:01.790,00:17:02.160,00:00:00.370,,got it
273,3,1,00:17:05.060,00:17:08.180,00:00:03.120,,umm fifteen sorry umm fifteen equals two p
274,3,1,00:17:09.170,00:17:10.040,00:00:00.870,,plus twelve
275,3,1,00:17:12.177,00:17:12.296,00:00:00.119,yeah,
276,3,1,00:17:12.475,00:17:13.400,00:00:00.925,,so then umm
277,3,1,00:17:13.732,00:17:14.790,00:00:01.058,it's just like the other problems,
278,3,1,00:17:14.925,00:17:16.510,00:00:01.585,,yeah now you subtract twelve
279,3,1,00:17:18.560,00:17:19.060,00:00:00.500,,so
280,3,1,00:17:19.640,00:17:20.710,00:00:01.070,,three equals
281,3,1,00:17:21.250,00:17:21.700,00:00:00.450,,oh god
282,3,1,00:17:23.410,00:17:23.820,00:00:00.410,,two
283,3,1,00:17:24.500,00:17:24.870,00:00:00.370,,p
284,3,1,00:17:26.330,00:17:26.940,00:00:00.610,,no
285,3,1,00:17:27.940,00:17:31.980,00:00:04.040,,no you divide it by two so you end up with three halves
286,3,1,00:17:34.160,00:17:36.670,00:00:02.510,yeah so because you can't simplify that anymore,
287,3,1,00:17:36.710,00:17:37.090,00:00:00.380,,yeah
288,3,1,00:17:45.150,00:17:45.730,00:00:00.580,,all right
289,3,1,00:17:46.259,00:17:46.720,00:00:00.461,okay so for this one,
290,3,1,00:17:46.720,00:17:48.190,00:00:01.470,so for this one,
291,3,1,00:17:48.810,00:17:52.140,00:00:03.330,yeah you want to start off by having only one k,
292,3,1,00:17:55.210,00:17:55.700,00:00:00.490,,so
293,3,1,00:17:56.640,00:17:59.190,00:00:02.550,,you have to subtract that anyway
294,3,1,00:18:00.010,00:18:00.770,00:00:00.760,,subtract
295,3,1,00:18:02.832,00:18:07.142,00:00:04.310,,that from this so you would end up with negative ten because you leave the negative there
296,3,1,00:18:07.409,00:18:08.087,00:00:00.678,yeah,
297,3,1,00:18:07.420,00:18:08.090,00:00:00.670,,equals
298,3,1,00:18:09.180,00:18:10.670,00:00:01.490,,seven k
299,3,1,00:18:13.450,00:18:14.960,00:00:01.510,,minus sixty-eight
300,3,1,00:18:16.840,00:18:17.260,00:00:00.420,,then
301,3,1,00:18:17.837,00:18:21.400,00:00:03.563,,then plus ten on both sides
302,3,1,00:18:21.400,00:18:21.800,00:00:00.400,,plus
303,3,1,00:18:22.920,00:18:24.460,00:00:01.540,,ten on both sides
304,3,1,00:18:25.230,00:18:31.243,00:00:06.013,umm no actually you wouldn't want to do the plus ten because then you'll have seven k equals yeah so,
305,3,1,00:18:31.630,00:18:32.250,00:00:00.620,,you add sixty-eight
306,3,1,00:18:32.630,00:18:32.750,00:00:00.120,yup,
307,3,1,00:18:33.790,00:18:35.800,00:00:02.010,,I'm just going to write over it you know what
308,3,1,00:18:37.910,00:18:39.180,00:00:01.270,,so plus sixty-eight
309,3,1,00:18:39.860,00:18:40.920,00:00:01.060,,so that cancels out
310,3,1,00:18:41.550,00:18:41.940,00:00:00.390,,then
311,3,1,00:18:44.710,00:18:45.600,00:00:00.890,,seventy-eight
312,3,1,00:18:48.630,00:18:49.330,00:00:00.700,,equals
313,3,1,00:18:49.655,00:18:51.650,00:00:01.995,,equals seven k
314,3,1,00:18:51.650,00:18:52.320,00:00:00.670,,seven
315,3,1,00:18:52.920,00:18:55.103,00:00:02.183,,k wait is seventy-eight divided by seven
316,3,1,00:18:55.623,00:18:56.893,00:00:01.270,,divisible by seven I mean
317,3,1,00:18:57.023,00:19:05.700,00:00:08.677,wait no I think you messed up because that's a negative ten so it wouldn't be ten plus sixty it would be ten minus it would be sixty-eight minus ten,
318,3,1,00:19:06.000,00:19:06.865,00:00:00.865,,oh
319,3,1,00:19:06.910,00:19:07.300,00:00:00.390,yeah,
320,3,1,00:19:07.890,00:19:08.340,00:00:00.450,so,
321,3,1,00:19:08.440,00:19:09.440,00:00:01.000,,it would be fifty-eight
322,3,1,00:19:11.370,00:19:17.700,00:00:06.330,,so fifty-eight equals seven k so is fifty-eight divisible by a seven I can't talk I'm sorry umm
323,3,1,00:19:18.080,00:19:18.760,00:00:00.680,umm,
324,3,1,00:19:19.350,00:19:22.380,00:00:03.030,I don't think though because I don't remember that fifty six is,
325,3,1,00:19:23.060,00:19:24.030,00:00:00.970,fifty-eight isn't,
326,3,1,00:19:24.410,00:19:25.020,00:00:00.610,,okay great
327,3,1,00:19:26.190,00:19:26.770,00:00:00.580,so,
328,3,1,00:19:27.730,00:19:29.300,00:00:01.570,you can just here we go,
329,3,1,00:19:30.320,00:19:31.640,00:00:01.320,,so k equals
330,3,1,00:19:32.420,00:19:33.100,00:00:00.680,,fifty eight
331,3,1,00:19:34.010,00:19:34.300,00:00:00.290,yeah,
332,3,1,00:19:38.280,00:19:39.242,00:00:00.962,,all right next stop
